,id,studentID,task_id,query,result_id,result_url,score,content
565,663,2017010394,4, 国际航班对行李托运的规定,rb_1,http://m.yiqifei.com/i/article/23559.html,3,TIMESTAMP=1513167239987	USER=2017010394	TASK=4	QUERY= 国际航班对行李托运的规定	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://m.yiqifei.com/i/article/23559.html	score=3
566,664,2017010394,4, 国际航班对行李托运的规定,rb_2,http://www.hui-chao.com/zx-jjxcxqjx.html,1,TIMESTAMP=1513167239987	USER=2017010394	TASK=4	QUERY= 国际航班对行李托运的规定	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.hui-chao.com/zx-jjxcxqjx.html	score=1
567,665,2017010394,4, 国际航班对行李托运的规定,rb_7,https://jingyan.baidu.com/article/03b2f78c37a0f45ea237ae9d.html,4,TIMESTAMP=1513167239987	USER=2017010394	TASK=4	QUERY= 国际航班对行李托运的规定	ACTION=ANNOTATION	INFO:	id=rb_7	src=https://jingyan.baidu.com/article/03b2f78c37a0f45ea237ae9d.html	score=4
568,666,2014011501,7, 戒烟副作用,rb_0,https://zhidao.baidu.com/question/1958267521280358140.html,4,TIMESTAMP=1513167327850	USER=2014011501	TASK=7	QUERY= 戒烟副作用	ACTION=ANNOTATION	INFO:	id=rb_0	src=https://zhidao.baidu.com/question/1958267521280358140.html	score=4
569,667,2014011501,7, 戒烟副作用,rb_1,http://www.ew9z.com/jieyandefuzuoyong.html,4,TIMESTAMP=1513167327850	USER=2014011501	TASK=7	QUERY= 戒烟副作用	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.ew9z.com/jieyandefuzuoyong.html	score=4
570,668,2017011398,10, iphone6售价 国内,rb_2,http://www.to8to.com/ask/k2942765.html,3,TIMESTAMP=1513167343013	USER=2017011398	TASK=10	QUERY= iphone6售价 国内	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.to8to.com/ask/k2942765.html	score=3
571,669,2014011501,7, 戒烟方法,rb_0,http://www.jieyanri.com/jieyan/20160413093745.html,4,TIMESTAMP=1513167497198	USER=2014011501	TASK=7	QUERY= 戒烟方法	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.jieyanri.com/jieyan/20160413093745.html	score=4
572,670,2014011501,7, 戒烟方法,rb_2,http://www.jiew.cn/,1,TIMESTAMP=1513167497198	USER=2014011501	TASK=7	QUERY= 戒烟方法	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.jiew.cn/	score=1
573,671,2014011501,7, 戒烟方法,rb_4,http://www.bitauto.com/hot/sjwyr/fangfa/946.shtml,3,TIMESTAMP=1513167497198	USER=2014011501	TASK=7	QUERY= 戒烟方法	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://www.bitauto.com/hot/sjwyr/fangfa/946.shtml	score=3
574,672,2014011501,2, 北京周边旅游推荐,rb_1,http://www.mafengwo.cn/travel-news/216012.html,3,TIMESTAMP=1513167610259	USER=2014011501	TASK=2	QUERY= 北京周边旅游推荐	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.mafengwo.cn/travel-news/216012.html	score=3
575,673,2017011398,10, iphone6售价 香港,rb_3,http://www.cncrk.com/viewimg_105758_0.html,1,TIMESTAMP=1513167646065	USER=2017011398	TASK=10	QUERY= iphone6售价 香港	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.cncrk.com/viewimg_105758_0.html	score=1
576,674,2017011398,10, iphone6售价 香港,rb_4,http://bbs.16fan.com/thread-489510-1-1.html,2,TIMESTAMP=1513167646065	USER=2017011398	TASK=10	QUERY= iphone6售价 香港	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://bbs.16fan.com/thread-489510-1-1.html	score=2
577,675,2017011398,10, iphone6售价 香港,rb_7,http://www.3dmgame.com/hardware/201410/3380690.html,4,TIMESTAMP=1513167646065	USER=2017011398	TASK=10	QUERY= iphone6售价 香港	ACTION=ANNOTATION	INFO:	id=rb_7	src=http://www.3dmgame.com/hardware/201410/3380690.html	score=4
578,676,2014011501,2, 北京周边旅游推荐 一周,rb_5,http://bj.58.com/lvyouxianlu/,4,TIMESTAMP=1513167716463	USER=2014011501	TASK=2	QUERY= 北京周边旅游推荐 一周	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://bj.58.com/lvyouxianlu/	score=4
579,677,2014011501,2, 北京周边旅游推荐 一周,rb_8,http://www.mafengwo.cn/travel-news/221528.html,2,TIMESTAMP=1513167716463	USER=2014011501	TASK=2	QUERY= 北京周边旅游推荐 一周	ACTION=ANNOTATION	INFO:	id=rb_8	src=http://www.mafengwo.cn/travel-news/221528.html	score=2
580,678,2017010394,2, 北京周边旅游地点,rb_0,http://www.xialv.com/beijing,2,TIMESTAMP=1513167786477	USER=2017010394	TASK=2	QUERY= 北京周边旅游地点	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.xialv.com/beijing	score=2
581,679,2017010394,2, 北京周边旅游地点,rb_1,http://www.xialv.com/beijing/zhoubianyou/jingdian,2,TIMESTAMP=1513167786477	USER=2017010394	TASK=2	QUERY= 北京周边旅游地点	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.xialv.com/beijing/zhoubianyou/jingdian	score=2
582,680,2017010394,2, 北京周边旅游地点,rb_2,http://wan.cncn.com/guide_11499.htm,4,TIMESTAMP=1513167786477	USER=2017010394	TASK=2	QUERY= 北京周边旅游地点	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://wan.cncn.com/guide_11499.htm	score=4
583,681,2014011501,2,旅游推荐平台,rb_2,http://www.lyfwpt.com/,1,TIMESTAMP=1513167792583	USER=2014011501	TASK=2	QUERY=旅游推荐平台	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.lyfwpt.com/	score=1
584,682,2014011501,2,旅游推荐平台,rb_4,http://www.youshangrao.cn/,1,TIMESTAMP=1513167792583	USER=2014011501	TASK=2	QUERY=旅游推荐平台	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://www.youshangrao.cn/	score=1
585,683,2017011398,10, iphone6  香港  购买,rb_2,http://bbs.16fan.com/thread-343012-1-1.html,1,TIMESTAMP=1513167970748	USER=2017011398	TASK=10	QUERY= iphone6  香港  购买	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://bbs.16fan.com/thread-343012-1-1.html	score=1
586,684,2017011398,10, iphone6  香港  购买,rb_4,http://travel.163.com/14/0913/13/A61B5Q4400063JSA.html,3,TIMESTAMP=1513167970748	USER=2017011398	TASK=10	QUERY= iphone6  香港  购买	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://travel.163.com/14/0913/13/A61B5Q4400063JSA.html	score=3
587,685,2017011398,10, iphone6  香港  报税,rb_2,http://www.chinanews.com/ga/2014/09-24/6623659.shtml,3,TIMESTAMP=1513168034558	USER=2017011398	TASK=10	QUERY= iphone6  香港  报税	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.chinanews.com/ga/2014/09-24/6623659.shtml	score=3
588,686,2014011501,2,北京周边旅游推荐,rb_0,http://www.xialv.com/beijing,2,TIMESTAMP=1513168057648	USER=2014011501	TASK=2	QUERY=北京周边旅游推荐	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.xialv.com/beijing	score=2
589,687,2014011501,2,北京周边旅游推荐,rb_4,http://lxs.cncn.com/82954/n572154,2,TIMESTAMP=1513168057648	USER=2014011501	TASK=2	QUERY=北京周边旅游推荐	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://lxs.cncn.com/82954/n572154	score=2
590,688,2017010394,3, 北京 死飞自行车,rb_0,http://china.makepolo.com/product-detail/100259091599.html,1,TIMESTAMP=1513168081164	USER=2017010394	TASK=3	QUERY= 北京 死飞自行车	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://china.makepolo.com/product-detail/100259091599.html	score=1
591,689,2017010394,3, 北京 死飞自行车哪里可以买到,rb_2,http://club.autohome.com.cn/bbs/thread-a-100002-20509241-1.html,3,TIMESTAMP=1513168146976	USER=2017010394	TASK=3	QUERY= 北京 死飞自行车哪里可以买到	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://club.autohome.com.cn/bbs/thread-a-100002-20509241-1.html	score=3
592,690,2014011501,2,北京周边 旅游一周,rb_2,http://beijing.cncn.com/article/93197/,4,TIMESTAMP=1513168172158	USER=2014011501	TASK=2	QUERY=北京周边 旅游一周	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://beijing.cncn.com/article/93197/	score=4
593,691,2014011501,2,北京周边 旅游一周,rb_8,http://bj.ganji.com/yiriyou/beijingzhoubian/,1,TIMESTAMP=1513168172158	USER=2014011501	TASK=2	QUERY=北京周边 旅游一周	ACTION=ANNOTATION	INFO:	id=rb_8	src=http://bj.ganji.com/yiriyou/beijingzhoubian/	score=1
594,692,2014011501,2,北京周边 旅游 一周 省钱方便,rb_5,http://baa.bitauto.com/bj/thread-2524000-building-2.html,2,TIMESTAMP=1513168317675	USER=2014011501	TASK=2	QUERY=北京周边 旅游 一周 省钱方便	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://baa.bitauto.com/bj/thread-2524000-building-2.html	score=2
595,693,2014011501,2,北京周边 旅游 一周 省钱方便,rb_9,http://www.mafengwo.cn/wenda/detail-7533802.html,3,TIMESTAMP=1513168317675	USER=2014011501	TASK=2	QUERY=北京周边 旅游 一周 省钱方便	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://www.mafengwo.cn/wenda/detail-7533802.html	score=3
596,694,2017010394,3,京东 死飞自行车,rb_0,http://club.jd.com/bbsDetail/10623773609_46323a89-8fe8-44b7-896b-13c5198e11df_1.html,3,TIMESTAMP=1513168372807	USER=2017010394	TASK=3	QUERY=京东 死飞自行车	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://club.jd.com/bbsDetail/10623773609_46323a89-8fe8-44b7-896b-13c5198e11df_1.html	score=3
597,695,2017010394,3,京东 死飞自行车,rb_7,http://www.ce.cn/cysc/zljd/yqhz/201704/05/t20170405_21718322.shtml,3,TIMESTAMP=1513168372807	USER=2017010394	TASK=3	QUERY=京东 死飞自行车	ACTION=ANNOTATION	INFO:	id=rb_7	src=http://www.ce.cn/cysc/zljd/yqhz/201704/05/t20170405_21718322.shtml	score=3
598,696,2017011398,3, 死飞自行车 购买 海淀区,rb_2,http://www.zixingche.me/,2,TIMESTAMP=1513168440345	USER=2017011398	TASK=3	QUERY= 死飞自行车 购买 海淀区	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.zixingche.me/	score=2
599,697,2017011398,3, 死飞自行车 购买 海淀区,rb_3,http://s.114chn.com/mc-g05icpri-w-s-p1.html,2,TIMESTAMP=1513168440345	USER=2017011398	TASK=3	QUERY= 死飞自行车 购买 海淀区	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://s.114chn.com/mc-g05icpri-w-s-p1.html	score=2
600,698,2017010394,3,清华大学自行车售卖点,rb_0,https://iask.sina.com.cn/b/KxVyPL6at9.html,1,TIMESTAMP=1513168454747	USER=2017010394	TASK=3	QUERY=清华大学自行车售卖点	ACTION=ANNOTATION	INFO:	id=rb_0	src=https://iask.sina.com.cn/b/KxVyPL6at9.html	score=1
601,699,2017011398,3, 死飞自行车 价格,rb_0,http://coolsifei.com/,2,TIMESTAMP=1513168530458	USER=2017011398	TASK=3	QUERY= 死飞自行车 价格	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://coolsifei.com/	score=2
602,700,2014011501,1, 新员工，10人左右破冰游戏,rb_0,http://www.hrloo.com/qa/t/398542,1,TIMESTAMP=1513168586190	USER=2014011501	TASK=1	QUERY= 新员工，10人左右破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.hrloo.com/qa/t/398542	score=1
603,701,2014011501,1, 新员工，10人左右破冰游戏,rb_2,http://www.wenku1.com/list/æ°åå·¥ç ´å°/,4,TIMESTAMP=1513168586190	USER=2014011501	TASK=1	QUERY= 新员工，10人左右破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.wenku1.com/list/æ°åå·¥ç ´å°/	score=4
604,702,2014011501,1, 新员工，10人左右破冰游戏,rb_3,http://www.unjs.com/fanwenwang/ziliao/376728.html,4,TIMESTAMP=1513168586190	USER=2014011501	TASK=1	QUERY= 新员工，10人左右破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.unjs.com/fanwenwang/ziliao/376728.html	score=4
605,703,2014011501,12, 辽宁号航母,rb_1,http://hangmu.chinaiiss.com/,1,TIMESTAMP=1513168688290	USER=2014011501	TASK=12	QUERY= 辽宁号航母	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://hangmu.chinaiiss.com/	score=1
606,704,2017011398,8, 谷歌眼镜,rb_4,http://www.loho88.com/article/136.html,4,TIMESTAMP=1513168780461	USER=2017011398	TASK=8	QUERY= 谷歌眼镜	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://www.loho88.com/article/136.html	score=4
607,705,2017011398,8, 谷歌眼镜 使用方法,rb_2,http://www.pcbeta.com/viewnews-64111-1.html,3,TIMESTAMP=1513168836811	USER=2017011398	TASK=8	QUERY= 谷歌眼镜 使用方法	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.pcbeta.com/viewnews-64111-1.html	score=3
608,706,2014011501,12, 辽宁号,rb_0,http://www.360doc.com/content/15/1227/10/6711903_523406312.shtml,2,TIMESTAMP=1513169032535	USER=2014011501	TASK=12	QUERY= 辽宁号	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.360doc.com/content/15/1227/10/6711903_523406312.shtml	score=2
609,707,2014011501,12, 辽宁号,rb_2,http://zh.wikipedia.org/wiki/è¾½å®å·èªç©ºæ¯è°,4,TIMESTAMP=1513169032535	USER=2014011501	TASK=12	QUERY= 辽宁号	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://zh.wikipedia.org/wiki/è¾½å®å·èªç©ºæ¯è°	score=4
610,708,2017011398,11, 清华大学 游泳馆,rb_0,http://blog.renren.com/share/1653284050/11973416502,4,TIMESTAMP=1513169078248	USER=2017011398	TASK=11	QUERY= 清华大学 游泳馆	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://blog.renren.com/share/1653284050/11973416502	score=4
611,709,2017011398,11, 清华大学 游泳馆 地址,rb_0,http://poi.mapbar.com/beijing/MAPITPSWFETESPSOQETPC,2,TIMESTAMP=1513169112857	USER=2017011398	TASK=11	QUERY= 清华大学 游泳馆 地址	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://poi.mapbar.com/beijing/MAPITPSWFETESPSOQETPC	score=2
612,710,2017011398,7, 戒烟 好处,rb_0,http://www.haodf.com/zhuanjiaguandian/wangyonglong_1387614662.htm,4,TIMESTAMP=1513169290152	USER=2017011398	TASK=7	QUERY= 戒烟 好处	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.haodf.com/zhuanjiaguandian/wangyonglong_1387614662.htm	score=4
613,711,2017011398,7, 戒烟 副作用,rb_0,http://www.360doc.com/content/17/0702/23/31638337_668315679.shtml,2,TIMESTAMP=1513169436869	USER=2017011398	TASK=7	QUERY= 戒烟 副作用	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.360doc.com/content/17/0702/23/31638337_668315679.shtml	score=2
614,712,2017011398,7, 戒烟 方法,rb_3,http://www.tobaccochina.com/news/control/quitting/20081/20081217199_284113.shtml,3,TIMESTAMP=1513169507917	USER=2017011398	TASK=7	QUERY= 戒烟 方法	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.tobaccochina.com/news/control/quitting/20081/20081217199_284113.shtml	score=3
615,713,2014011501,10, iphone6国内售价,rb_0,http://news.e23.cn/content/2014-10-06/2014A0600049.html,2,TIMESTAMP=1513169677687	USER=2014011501	TASK=10	QUERY= iphone6国内售价	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://news.e23.cn/content/2014-10-06/2014A0600049.html	score=2
616,714,2014011501,10, iphone6国内售价,rb_5,http://www.babytree.com/community/guangzhou/topic_28947803.html,4,TIMESTAMP=1513169677687	USER=2014011501	TASK=10	QUERY= iphone6国内售价	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://www.babytree.com/community/guangzhou/topic_28947803.html	score=4
617,715,2014011501,10, iphone6从香港带回国是否有关税,rb_2,http://www.qgtong.com/xfsd/wptg/201409/62069.html,4,TIMESTAMP=1513169739577	USER=2014011501	TASK=10	QUERY= iphone6从香港带回国是否有关税	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.qgtong.com/xfsd/wptg/201409/62069.html	score=4
618,716,2014011501,10, iphone6如何在香港购买,rb_0,http://www.babytree.com/community/club201306/topic_27793430.html,4,TIMESTAMP=1513169881798	USER=2014011501	TASK=10	QUERY= iphone6如何在香港购买	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.babytree.com/community/club201306/topic_27793430.html	score=4
619,717,2014011501,10, iphone6如何在香港购买,rb_1,http://tuan.cctcct.com/ask/Hongkong-Macao/37209.html,4,TIMESTAMP=1513169881798	USER=2014011501	TASK=10	QUERY= iphone6如何在香港购买	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://tuan.cctcct.com/ask/Hongkong-Macao/37209.html	score=4
620,718,2014011501,10, iphone6如何在香港购买,rb_3,http://www.mafengwo.cn/wenda/detail-3433764.html,3,TIMESTAMP=1513169881798	USER=2014011501	TASK=10	QUERY= iphone6如何在香港购买	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.mafengwo.cn/wenda/detail-3433764.html	score=3
621,719,2014011501,10, iphone6港版是否支持国内运营商,rb_0,http://www.zhihu.com/question/25287252/answer/30376012,4,TIMESTAMP=1513169974145	USER=2014011501	TASK=10	QUERY= iphone6港版是否支持国内运营商	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.zhihu.com/question/25287252/answer/30376012	score=4
622,720,2014011501,10, iphone6港版是否支持国内运营商,rb_1,http://ask.zol.com.cn/x/1238814.html,4,TIMESTAMP=1513169974145	USER=2014011501	TASK=10	QUERY= iphone6港版是否支持国内运营商	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://ask.zol.com.cn/x/1238814.html	score=4
623,721,2014011501,10, iphone6港版是否支持国内运营商,rb_2,http://tech.sina.com.cn/t/2014-09-02/18159591014.shtml?wb_uid=&wb_mid=3750498504635788,3,TIMESTAMP=1513169974145	USER=2014011501	TASK=10	QUERY= iphone6港版是否支持国内运营商	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://tech.sina.com.cn/t/2014-09-02/18159591014.shtml?wb_uid=&wb_mid=3750498504635788	score=3
624,722,2014011501,10, iphone6港版是否支持国内运营商,rb_3,http://www.zhihu.com/question/25285069/answer/30903180,1,TIMESTAMP=1513169974145	USER=2014011501	TASK=10	QUERY= iphone6港版是否支持国内运营商	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.zhihu.com/question/25285069/answer/30903180	score=1
625,723,2014011501,10, iphone6港版是否支持国内运营商,rb_4,http://tech.163.com/14/0902/08/A54I7QVR00094ODV.html,3,TIMESTAMP=1513169974145	USER=2014011501	TASK=10	QUERY= iphone6港版是否支持国内运营商	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://tech.163.com/14/0902/08/A54I7QVR00094ODV.html	score=3
629,728,2018000001,3, 死飞自行车 清华大学,rb_1,http://bj.58.com/qinghuadaxue/putongzixingche/g9/pve_6106_0_300/,1,TIMESTAMP=1513218428505	USER=2018000001	TASK=3	QUERY= 死飞自行车 清华大学	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://bj.58.com/qinghuadaxue/putongzixingche/g9/pve_6106_0_300/	score=1
630,729,2018000001,3, 死飞自行车 清华大学,rb_7,http://bj.58.com/qinghuadaxue/changdizixingche/1/,1,TIMESTAMP=1513218428505	USER=2018000001	TASK=3	QUERY= 死飞自行车 清华大学	ACTION=ANNOTATION	INFO:	id=rb_7	src=http://bj.58.com/qinghuadaxue/changdizixingche/1/	score=1
631,730,2018000001,3, 死飞自行车 清华大学,rb_8,http://www.baixing.com/ershouzixingche/?query=600ã¡,1,TIMESTAMP=1513218428505	USER=2018000001	TASK=3	QUERY= 死飞自行车 清华大学	ACTION=ANNOTATION	INFO:	id=rb_8	src=http://www.baixing.com/ershouzixingche/?query=600ã¡	score=1
632,731,2018000001,3, 死飞 海淀,rb_0,http://bj.58.com/haidian/changdizixingche/h14/,1,TIMESTAMP=1513218944249	USER=2018000001	TASK=3	QUERY= 死飞 海淀	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://bj.58.com/haidian/changdizixingche/h14/	score=1
633,732,2018000001,3, 死飞 海淀,rb_1,http://www.k518.com/beijing/ershouche/a6644189.html,4,TIMESTAMP=1513218944249	USER=2018000001	TASK=3	QUERY= 死飞 海淀	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.k518.com/beijing/ershouche/a6644189.html	score=4
634,733,2018000001,3, 死飞 海淀,rb_2,http://www.fuwo.com/ask/2495953.html,4,TIMESTAMP=1513218944249	USER=2018000001	TASK=3	QUERY= 死飞 海淀	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.fuwo.com/ask/2495953.html	score=4
635,734,2018000001,3, 死飞 海淀,rb_3,http://bbs.biketo.com/forum.php?mod=viewthread&tid=873459,1,TIMESTAMP=1513218944249	USER=2018000001	TASK=3	QUERY= 死飞 海淀	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://bbs.biketo.com/forum.php?mod=viewthread&tid=873459	score=1
636,735,2018000001,3, 死飞 海淀,rb_5,http://bj.city8.com/gouwuguangchang/4519479_ASLXRC.html,4,TIMESTAMP=1513218944249	USER=2018000001	TASK=3	QUERY= 死飞 海淀	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://bj.city8.com/gouwuguangchang/4519479_ASLXRC.html	score=4
637,736,2018000001,3, 死飞 海淀,rb_6,http://www.dianping.com/review/41984225,4,TIMESTAMP=1513218944249	USER=2018000001	TASK=3	QUERY= 死飞 海淀	ACTION=ANNOTATION	INFO:	id=rb_6	src=http://www.dianping.com/review/41984225	score=4
638,737,2018000001,3, 死飞 价格,rb_7,https://www.douban.com/note/306373328/,3,TIMESTAMP=1513219443373	USER=2018000001	TASK=3	QUERY= 死飞 价格	ACTION=ANNOTATION	INFO:	id=rb_7	src=https://www.douban.com/note/306373328/	score=3
639,738,2018000001,3, 死飞 注意事项,rb_0,http://www.hualongxiang.com/read-htm-tid-11507286.html,1,TIMESTAMP=1513219729438	USER=2018000001	TASK=3	QUERY= 死飞 注意事项	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.hualongxiang.com/read-htm-tid-11507286.html	score=1
640,739,2018000001,3, 死飞 注意事项,rb_4,http://www.marmotbike.cn/page192?article_id=156,2,TIMESTAMP=1513219729438	USER=2018000001	TASK=3	QUERY= 死飞 注意事项	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://www.marmotbike.cn/page192?article_id=156	score=2
641,740,2018000001,3, 死飞 注意事项,rb_6,http://roll.sohu.com/20130322/n369791912.shtml,3,TIMESTAMP=1513219729438	USER=2018000001	TASK=3	QUERY= 死飞 注意事项	ACTION=ANNOTATION	INFO:	id=rb_6	src=http://roll.sohu.com/20130322/n369791912.shtml	score=3
642,741,2018000001,3, 死飞 注意事项,rb_7,http://www.39yst.com/jscs/201501/217916_8.shtml,3,TIMESTAMP=1513219729438	USER=2018000001	TASK=3	QUERY= 死飞 注意事项	ACTION=ANNOTATION	INFO:	id=rb_7	src=http://www.39yst.com/jscs/201501/217916_8.shtml	score=3
643,742,2018000001,10, 香港 iphone6 价格,rb_0,http://www.mafengwo.cn/wenda/detail-2123026.html,2,TIMESTAMP=1513220429365	USER=2018000001	TASK=10	QUERY= 香港 iphone6 价格	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.mafengwo.cn/wenda/detail-2123026.html	score=2
644,743,2018000001,10, 香港 iphone6 价格,rb_1,http://www.babytree.com/community/guangzhou/topic_28947803.html,4,TIMESTAMP=1513220429365	USER=2018000001	TASK=10	QUERY= 香港 iphone6 价格	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.babytree.com/community/guangzhou/topic_28947803.html	score=4
